orderId,customerId,amount,orderDate
52638930,4670,2687,2018-11-25 11:09:04
52638995,327515,2412,2018-11-26 09:44:46
52638990,1846133,890,2018-11-26 09:52:54
52638992,0,1211,2018-11-26 12:38:54
52639055,597996,890,2018-11-27 07:11:00
52639060,5873536,1645,2018-11-27 07:12:41
52639063,833421,395,2018-11-27 08:51:54
52639053,11050,845,2018-11-27 09:54:47
52639046,114933,895,2018-11-27 09:57:42
52639042,7023602,1305,2018-11-27 10:35:14
52639057,6973545,495,2018-11-27 11:03:18
52639044,8351281,225,2018-11-27 11:07:41
52639062,2525614,891,2018-11-27 11:11:49
52639049,319029,1465,2018-11-27 11:28:10
52640036,118273,1450,2018-11-28 09:51:51
52640037,255093,1140,2018-11-28 09:55:12
52640034,5148253,13590,2018-11-28 10:24:10
52640038,253077,585,2018-11-28 11:26:18
52640035,140988,690,2018-11-28 11:32:25
52640051,55770,1870,2018-11-29 06:40:55
52640057,397268,3056,2018-11-29 08:10:22
52640060,2007382,1625,2018-11-29 08:15:24
52640053,60915,790,2018-11-29 10:18:41
52640055,9766,1211,2018-11-29 11:42:34
52640070,4369727,2400,2018-11-30 07:41:08
52640071,1979523,995,2018-11-30 07:46:01
52640072,0,495,2018-11-30 08:16:57
52640068,1597266,1895,2018-11-30 08:49:02
52640069,4546629,1245,2018-11-30 10:28:28
52573040,538417,1295,2018-12-01 06:54:39
52573143,60309,1490,2018-12-01 07:04:38
52573145,253077,1640,2018-12-01 07:42:37
52573118,58576,1190,2018-12-01 08:13:40
52573005,2090,995,2018-12-01 09:43:15
52573179,9735,1490,2018-12-01 09:44:58
52572982,0,446,2018-12-01 10:18:49
52573070,20736,446,2018-12-01 12:49:32
52573113,292965,395,2018-12-02 02:31:29
52573083,316966,2460,2018-12-02 02:47:06
52573074,65160,3190,2018-12-02 05:26:08
52573111,188217,295,2018-12-02 07:44:05
52573159,188217,1550,2018-12-02 08:12:10
52572994,320808,1085,2018-12-02 08:16:45
52573120,411753,495,2018-12-02 08:49:34
52573062,411753,350,2018-12-02 08:50:34
52573137,469324,1544,2018-12-02 10:05:43
52573086,211124,650,2018-12-02 10:21:06
52573172,476206,1145,2018-12-02 10:26:26
52573046,1784914,895,2018-12-02 10:41:44
52573020,181056,1820,2018-12-03 01:00:28
52573116,840725,4495,2018-12-03 02:05:24
52573101,553652,1145,2018-12-03 08:16:41
52572981,833421,395,2018-12-03 09:32:25
52573051,147646,1296,2018-12-03 12:56:16
52573000,9326442,761,2018-12-04 00:52:32
52573073,476206,1150,2018-12-04 04:59:49
52573112,4562808,1390,2018-12-04 09:19:13
52573030,9143,395,2018-12-04 10:32:13
52573184,165008,698,2018-12-05 07:35:08
52573190,238023,650,2018-12-05 08:27:40
52573085,80350,1296,2018-12-05 08:49:05
52573091,179390,1926,2018-12-05 09:28:34
52573166,326377,806,2018-12-05 11:15:52
52573151,2904483,446,2018-12-06 06:36:00
52573036,0,1990,2018-12-06 07:05:57
52573076,2721470,995,2018-12-06 08:16:01
52573132,9326450,1940,2018-12-06 08:59:32
52573177,6130287,395,2018-12-06 09:39:58
52573104,601278,1161,2018-12-07 07:34:06
52573154,1781692,896,2018-12-07 08:29:53
52573026,174382,2760,2018-12-07 09:14:23
52572985,1625963,495,2018-12-07 09:31:12
52572992,162835,3415,2018-12-07 09:45:03
52573016,1784914,1245,2018-12-07 11:25:23
52572978,9326438,1479,2018-12-08 00:07:35
52573060,397268,2651,2018-12-08 01:02:46
52573033,72869,1100,2018-12-08 01:36:12
52572991,41687,745,2018-12-08 02:46:05
52573122,9326449,1890,2018-12-08 06:39:27
52573061,405006,1701,2018-12-08 08:41:33
52573168,17884,895,2018-12-08 09:09:25
52573069,136943,1170,2018-12-08 09:21:02
52573054,1625963,900,2018-12-08 09:29:53
52572989,359482,745,2018-12-08 10:40:31
52573072,87445,311,2018-12-08 10:54:55
52573068,132077,585,2018-12-08 11:16:12
52573148,4238567,740,2018-12-08 12:11:57
52573108,1942616,395,2018-12-08 12:14:14
52572988,9326441,1300,2018-12-09 00:40:42
52573079,147646,2021,2018-12-09 05:41:00
52573039,574968,536,2018-12-09 08:29:57
52573025,6485737,446,2018-12-09 08:34:34
52573106,172577,4755,2018-12-09 08:55:38
52573009,382024,356,2018-12-09 10:07:03
52573044,464723,395,2018-12-10 03:09:46
52573182,34035,293,2018-12-10 06:55:54
52572983,9326439,1161,2018-12-10 07:23:58
52573084,181056,585,2018-12-10 09:13:26
52573098,0,896,2018-12-10 11:44:59
52573057,137536,445,2018-12-11 07:40:36
52573161,24685,895,2018-12-11 07:46:06
52573008,134180,1290,2018-12-11 07:47:16
52573082,1703003,345,2018-12-11 09:12:35
52573003,7443441,845,2018-12-11 10:21:03
52572993,287001,1390,2018-12-11 10:55:32
52573071,2007726,356,2018-12-11 12:51:56
52572999,600186,356,2018-12-12 02:21:06
52573022,338809,395,2018-12-12 02:23:48
52573004,263399,775,2018-12-12 02:38:59
52573158,313262,356,2018-12-12 05:17:35
52572979,114933,2635,2018-12-12 07:57:51
52573093,179721,650,2018-12-12 08:00:31
52573032,103763,2903,2018-12-12 10:17:22
52573156,6575405,315,2018-12-12 10:49:57
52573109,1626605,740,2018-12-12 12:16:03
52573045,253077,2966,2018-12-13 00:07:48
52572980,4562808,650,2018-12-13 09:28:30
52573186,118523,2555,2018-12-13 09:51:42
52573107,1247452,690,2018-12-13 10:39:47
52573075,16509,1787,2018-12-13 11:05:09
52573181,39372,1665,2018-12-13 11:07:52
52573193,39372,650,2018-12-13 11:29:33
52573096,1748527,2925,2018-12-13 23:55:19
52573015,2016262,6575,2018-12-14 02:02:55
52573123,138371,395,2018-12-14 08:15:47
52573128,0,1560,2018-12-14 08:52:34
52573067,369468,1076,2018-12-14 10:41:11
52573142,58245,356,2018-12-15 02:37:59
52573017,1251485,845,2018-12-15 03:09:12
52573136,4069012,745,2018-12-15 09:28:26
52573125,1851344,1290,2018-12-15 09:41:26
52573094,3951350,425,2018-12-15 09:50:27
52573153,149857,1885,2018-12-15 10:15:26
52573135,108976,1390,2018-12-15 10:29:52
52573178,1674626,446,2018-12-16 00:47:01
52572984,2207472,1090,2018-12-16 01:31:20
52573097,208490,445,2018-12-16 01:48:21
52573023,163601,1211,2018-12-16 02:03:07
52573043,212125,1940,2018-12-16 02:32:14
52573176,348370,650,2018-12-16 02:58:28
52573050,187400,11400,2018-12-16 03:19:55
52573011,21530,890,2018-12-16 03:41:41
52573121,147964,1820,2018-12-16 07:50:49
52573042,123617,1835,2018-12-16 08:56:47
52572990,2525614,896,2018-12-16 09:08:36
52573147,1942616,495,2018-12-16 10:30:11
52573110,47479,995,2018-12-16 10:34:33
52573100,119809,495,2018-12-17 01:22:47
52573081,24685,890,2018-12-17 06:42:03
52573055,599722,806,2018-12-17 09:53:17
52573117,1652233,1490,2018-12-17 10:30:17
52573173,129991,1517,2018-12-17 23:55:18
52573127,180754,896,2018-12-18 08:05:30
52573014,833421,395,2018-12-18 08:47:33
52573066,0,585,2018-12-18 12:33:36
52573058,6716021,845,2018-12-19 01:08:15
52573194,412245,3570,2018-12-19 02:12:13
52573131,8739421,650,2018-12-19 09:02:15
52573105,8541971,895,2018-12-19 09:21:45
52573029,140988,345,2018-12-19 09:51:32
52573138,2837591,7815,2018-12-20 00:40:08
52573002,7297486,446,2018-12-20 08:50:11
52573141,45269,671,2018-12-20 10:10:39
52573053,475671,2165,2018-12-20 10:10:47
52573088,9326447,1245,2018-12-20 10:41:18
52572998,469269,698,2018-12-21 01:48:46
52573165,9326451,761,2018-12-21 02:28:36
52573035,5613941,5954,2018-12-21 04:13:10
52573119,7020795,1725,2018-12-21 06:46:42
52573089,163601,1787,2018-12-21 07:35:28
52573012,2415388,995,2018-12-21 08:38:44
52573129,2007153,2680,2018-12-21 09:27:27
52572995,348362,495,2018-12-21 09:45:03
52573180,2136259,1345,2018-12-21 09:59:15
52573185,369468,775,2018-12-21 10:30:35
52573102,15551,945,2018-12-22 01:14:03
52573090,11858,1745,2018-12-22 02:03:38
52572986,4375549,1345,2018-12-22 04:18:38
52572997,16635,645,2018-12-22 07:53:32
52573103,9326448,2547,2018-12-22 07:56:45
52573019,140133,1245,2018-12-22 08:09:02
52573187,2123737,1390,2018-12-22 08:48:43
52573021,379203,950,2018-12-22 09:43:45
52573013,9326444,806,2018-12-22 10:42:49
52573162,2065508,895,2018-12-22 11:19:49
52573024,74881,531,2018-12-23 05:30:10
52573007,5965007,1450,2018-12-23 05:31:40
52573064,12709,650,2018-12-23 06:23:35
52573114,448690,2440,2018-12-23 07:45:24
52573124,147646,1373,2018-12-23 07:57:28
52573048,16428,1300,2018-12-23 08:58:43
52573038,74881,1395,2018-12-23 09:20:47
52573078,65160,1890,2018-12-24 00:06:16
52573146,296586,1990,2018-12-24 02:14:09
52573134,65160,1890,2018-12-24 03:07:06
52573152,65160,3780,2018-12-24 04:24:42
52573155,1860833,945,2018-12-24 09:05:17
52573188,1625963,1100,2018-12-24 09:14:23
52572987,9326440,395,2018-12-24 11:02:37
52572996,200564,395,2018-12-24 12:38:37
52573034,472263,356,2018-12-24 12:46:26
52573027,65160,7995,2018-12-24 22:14:36
52573080,82321,740,2018-12-25 01:33:53
52573115,116235,3095,2018-12-25 01:48:58
52573167,62303,1320,2018-12-25 01:58:10
52573063,8510163,395,2018-12-25 02:01:00
52573149,316620,1000,2018-12-25 02:37:23
52573133,114933,4765,2018-12-25 05:34:10
52573087,50169,1616,2018-12-25 08:02:37
52573028,329299,2035,2018-12-25 08:23:23
52573164,1851344,1435,2018-12-25 08:30:13
52573092,15836,4260,2018-12-25 09:08:49
52573041,9326445,395,2018-12-25 11:34:42
52573183,3776247,1791,2018-12-25 12:21:33
52573140,369341,801,2018-12-25 12:28:26
52573065,8291,1046,2018-12-26 07:56:29
52573157,6094508,2135,2018-12-26 08:20:00
52573163,120047,1300,2018-12-26 09:21:51
52573126,438971,1820,2018-12-26 09:32:36
52573160,6640004,1235,2018-12-26 09:49:08
52573171,831140,1390,2018-12-26 09:50:58
52573047,1772618,650,2018-12-26 09:54:45
52573010,16185,5800,2018-12-27 06:47:32
52573191,9326452,4830,2018-12-28 00:07:10
52573077,9326446,2215,2018-12-28 04:49:16
52573049,9326446,0,2018-12-28 04:52:55
52573189,582763,1440,2018-12-28 08:19:03
52573130,5004485,1285,2018-12-28 08:34:06
52573174,1599691,1390,2018-12-28 08:34:51
52573099,90934,1990,2018-12-28 08:53:37
52573059,2904551,745,2018-12-28 12:28:18
52573150,179344,1185,2018-12-29 07:07:06
52573031,840725,1390,2018-12-29 07:36:57
52573006,2942,1770,2018-12-29 08:18:56
52573052,2141461,395,2018-12-29 08:33:05
52573170,4620343,840,2018-12-29 10:36:31
52573018,15145,1815,2018-12-29 10:47:14
52573175,408196,4305,2018-12-29 23:47:46
52573192,408196,0,2018-12-30 00:03:51
52573095,30704,995,2018-12-30 01:08:42
52573144,122852,446,2018-12-30 02:11:54
52573056,42064,896,2018-12-30 02:51:41
52573139,76625,995,2018-12-30 02:55:59
52573169,16129,740,2018-12-30 03:33:08
52573001,9326443,5160,2018-12-30 04:09:38
52573037,1979523,995,2018-12-30 08:41:11
52573206,2904551,1140,2018-12-31 05:40:32
52573196,15008,1990,2018-12-31 06:08:21
52573212,212870,5000,2018-12-31 06:11:13
52573195,16185,4463,2018-12-31 06:14:36
52573204,0,3724,2018-12-31 06:18:41
52573197,840725,4170,2018-12-31 06:24:15
52573199,15008,1522,2018-12-31 06:27:10
52573209,9326453,1600,2018-12-31 07:36:43
52573200,133843,4690,2018-12-31 07:38:53
52573205,172577,2790,2018-12-31 07:48:53
52573208,1295543,1100,2018-12-31 07:52:16
52573211,1295543,1450,2018-12-31 08:01:12
52573210,41775,916,2018-12-31 08:52:18
52573201,172577,350,2018-12-31 09:04:11
52573203,133843,1770,2018-12-31 09:11:11
52573207,833421,395,2018-12-31 09:18:42
52573198,470583,356,2018-12-31 09:37:22
52573213,335843,1550,2018-12-31 09:52:05
52573202,56515,740,2018-12-31 10:38:55
52572820,188092,4090,2019-01-01 08:06:45
52572937,32933,1490,2019-01-01 08:36:02
52572908,8587,395,2019-01-01 08:39:59
52572883,7562116,395,2019-01-01 09:28:17
52572974,1610278,395,2019-01-01 09:42:59
52572935,8587,395,2019-01-01 11:26:03
52572844,7162,666,2019-01-02 09:11:59
52572836,600186,356,2019-01-03 02:19:14
52572924,9326433,2395,2019-01-03 02:28:24
52572941,161297,2600,2019-01-03 06:27:15
52572916,83199,1836,2019-01-03 09:53:35
52572825,8472700,545,2019-01-03 10:04:42
52572903,21272,1652,2019-01-04 07:41:36
52572965,9729,550,2019-01-04 08:13:05
52572969,9729,550,2019-01-04 08:28:42
52572823,9729,395,2019-01-04 08:29:15
52572862,9729,395,2019-01-04 08:30:04
52572870,9729,295,2019-01-04 08:31:04
52572926,9729,295,2019-01-04 08:31:43
52572879,4537636,1431,2019-01-04 08:47:06
52572871,299736,995,2019-01-04 10:56:17
52572852,187513,446,2019-01-05 10:33:32
52572885,379088,446,2019-01-06 01:21:33
52572918,21530,1116,2019-01-06 02:36:04
52572959,43421,1035,2019-01-06 08:12:00
52572890,9326428,790,2019-01-06 09:02:24
52572917,54477,995,2019-01-06 09:15:56
52572893,1672621,950,2019-01-06 09:27:28
52572896,140988,345,2019-01-06 09:42:22
52572856,422324,1247,2019-01-06 10:44:58
52572830,60116,650,2019-01-07 02:35:05
52572838,6737,1450,2019-01-07 12:24:13
52572882,16185,2210,2019-01-07 23:58:53
52572963,5896621,603,2019-01-08 08:43:19
52572946,9766,1161,2019-01-08 10:38:59
52572953,10293,1390,2019-01-08 10:45:25
52572858,11836,2660,2019-01-08 11:32:11
52572832,9326424,2192,2019-01-09 00:24:34
52572876,253077,3366,2019-01-09 06:33:09
52572811,60116,650,2019-01-09 08:24:31
52572863,46193,2920,2019-01-09 09:04:53
52572940,1696145,1440,2019-01-09 09:40:15
52572849,1634211,790,2019-01-09 10:30:21
52572952,217876,446,2019-01-10 07:19:26
52572936,5397641,4722,2019-01-10 07:49:06
52572816,472601,2020,2019-01-11 09:19:58
52572921,202210,395,2019-01-11 10:56:22
52572847,1685916,495,2019-01-11 10:57:39
52572877,1696013,698,2019-01-12 04:32:08
52572947,9326434,395,2019-01-12 10:29:14
52572931,11723,395,2019-01-12 10:44:40
52572970,60430,2330,2019-01-12 11:03:26
52572826,181056,1400,2019-01-13 01:22:05
52572814,9326422,395,2019-01-13 03:13:01
52572822,188092,2235,2019-01-13 04:25:04
52572865,472180,3290,2019-01-13 08:02:37
52572812,5651197,395,2019-01-13 08:13:18
52572948,9326435,1926,2019-01-13 08:36:32
52572868,9326425,650,2019-01-13 09:31:20
52572859,599722,446,2019-01-13 10:38:34
52572855,108976,2871,2019-01-13 11:10:50
52572951,9179920,446,2019-01-14 00:03:42
52572886,475671,2060,2019-01-14 11:28:55
52572840,4809388,350,2019-01-15 07:01:44
52572841,313422,1449,2019-01-15 09:12:01
52572912,1584194,361,2019-01-15 10:19:40
52572973,45066,495,2019-01-16 04:04:46
52572872,2866001,896,2019-01-16 09:53:31
52572806,252108,401,2019-01-16 10:00:58
52572971,114040,775,2019-01-16 10:35:32
52572887,5839657,303,2019-01-16 11:03:26
52572901,8919542,345,2019-01-16 11:03:42
52572898,1663092,395,2019-01-16 11:18:21
52572892,9326430,446,2019-01-16 12:06:49
52572824,467800,1145,2019-01-17 02:40:52
52572875,2029058,995,2019-01-17 07:15:05
52572911,4809388,445,2019-01-17 08:42:35
52572829,245143,995,2019-01-17 09:28:38
52572889,1625963,575,2019-01-17 09:34:42
52572805,564420,495,2019-01-17 10:07:56
52572925,0,395,2019-01-17 11:26:06
52572804,9326421,495,2019-01-17 11:37:21
52572909,83227,3250,2019-01-18 04:40:55
52572874,216257,851,2019-01-18 08:07:59
52572954,9326436,1085,2019-01-18 09:27:03
52572808,7162,666,2019-01-18 09:48:13
52572945,7162,356,2019-01-18 09:53:16
52572897,292492,1040,2019-01-18 12:23:25
52572957,542318,361,2019-01-18 12:54:04
52572818,6485737,891,2019-01-18 12:58:36
52572939,2029058,495,2019-01-19 02:30:06
52572828,148248,3865,2019-01-19 07:03:20
52572929,179344,790,2019-01-19 08:08:56
52572904,317226,995,2019-01-19 08:17:39
52572864,133650,446,2019-01-19 09:05:43
52572850,10189,1670,2019-01-19 09:51:42
52572835,79820,5049,2019-01-19 11:58:35
52572881,114179,303,2019-01-20 01:16:25
52572907,7600193,395,2019-01-20 01:29:36
52572888,9326427,395,2019-01-20 06:00:40
52572815,9326423,200,2019-01-20 06:41:57
52572867,4546629,445,2019-01-20 09:46:27
52572934,1609457,1145,2019-01-20 10:02:29
52572920,5629002,345,2019-01-20 10:28:39
52572967,15207,827,2019-01-20 11:28:34
52572873,39889,1607,2019-01-20 11:40:53
52572923,83475,711,2019-01-22 04:24:14
52572930,8395067,366,2019-01-22 07:23:54
52572895,104297,446,2019-01-22 07:42:45
52572817,368326,445,2019-01-22 09:05:12
52572906,164439,451,2019-01-22 10:41:55
52572880,4192,1445,2019-01-22 10:49:48
52572851,438694,1970,2019-01-22 11:45:39
52572810,1662748,895,2019-01-22 11:51:59
52572846,438694,600,2019-01-22 12:12:31
52572914,0,1670,2019-01-23 00:03:57
52572949,0,495,2019-01-23 00:42:05
52572837,16185,3510,2019-01-23 01:07:23
52572928,211708,405,2019-01-23 02:02:39
52572899,2029058,1320,2019-01-23 08:07:41
52572866,292492,395,2019-01-23 10:09:37
52572854,418957,1100,2019-01-23 10:40:11
52572968,6706550,401,2019-01-23 10:41:05
52572962,837971,395,2019-01-23 12:22:35
52572944,249745,376,2019-01-24 03:53:48
52572819,249745,428,2019-01-24 03:56:10
52572958,322941,1562,2019-01-24 07:42:57
52572842,7607935,1090,2019-01-24 09:36:38
52572843,0,453,2019-01-24 10:23:05
52572966,0,1305,2019-01-25 02:52:32
52572831,53851,1791,2019-01-25 11:07:23
52572894,823184,1116,2019-01-25 11:15:20
52572869,35449,595,2019-01-25 11:18:49
52572913,129991,2414,2019-01-25 11:33:15
52572938,0,1890,2019-01-26 02:07:58
52572961,9326437,2740,2019-01-26 02:57:50
52572900,16185,2961,2019-01-26 03:05:45
52572905,9326431,395,2019-01-26 03:52:46
52572861,129991,3725,2019-01-26 04:06:24
52572848,840725,1580,2019-01-26 06:27:36
52572821,8230673,828,2019-01-26 07:46:09
52572950,582880,1685,2019-01-26 07:49:55
52572827,7876,2039,2019-01-26 09:11:00
52572964,0,806,2019-01-26 09:49:10
52572956,1703589,395,2019-01-26 10:24:22
52572839,7205300,2490,2019-01-27 00:10:29
52572834,215131,1440,2019-01-27 00:29:30
52572919,8518401,995,2019-01-27 02:45:27
52572891,9326429,890,2019-01-27 02:52:15
52572922,9326432,1046,2019-01-27 05:35:50
52572972,0,1245,2019-01-27 07:30:28
52572853,2873736,1100,2019-01-27 08:00:12
52572857,7939916,446,2019-01-27 08:15:40
52572860,8324349,1685,2019-01-28 00:00:34
52572902,8324349,2285,2019-01-28 00:43:08
52572910,2870944,1890,2019-01-28 01:14:13
52572809,0,395,2019-01-28 07:03:54
52572960,8113978,1796,2019-01-28 09:17:36
52572878,9326426,896,2019-01-28 09:40:26
52572932,6662159,871,2019-01-28 10:11:25
52572943,7606357,395,2019-01-28 10:54:28
52572807,0,395,2019-01-28 11:33:26
52572933,69316,1070,2019-01-29 05:07:46
52572927,2029058,1170,2019-01-29 08:04:58
52572915,0,916,2019-01-29 11:45:21
52572845,82361,395,2019-01-30 00:12:02
52572813,9264058,3753,2019-01-30 08:22:42
52572955,7482439,675,2019-01-30 09:09:16
52572833,472601,1860,2019-01-30 09:40:16
52572942,316862,2050,2019-01-30 09:54:40
52572884,8348340,806,2019-01-30 11:07:02
52587237,0,840,2019-01-31 02:49:52
52587238,0,756,2019-01-31 03:24:05
52587239,9328294,625,2019-01-31 03:34:58
52587236,16185,1105,2019-01-31 03:47:43
52572976,208008,1755,2019-01-31 09:12:12
52572975,0,1086,2019-01-31 10:44:37
52587235,9328293,1450,2019-02-01 00:33:03
52587234,59151,1290,2019-02-01 01:47:33
52587240,9328292,345,2019-02-01 02:49:45
52587233,9328292,345,2019-02-01 02:53:44
52587241,9328292,345,2019-02-01 03:25:15
52575187,41914,1380,2019-02-01 07:51:40
52575185,0,761,2019-02-01 09:33:47
52575186,2911520,356,2019-02-01 09:49:46
52579200,8114528,2080,2019-02-01 12:16:53
52579199,8350654,345,2019-02-01 12:44:04
52591563,280181,4475,2019-02-02 00:01:26
52591564,8120448,2045,2019-02-02 02:13:33
52594790,0,690,2019-02-02 04:54:50
52596123,8150789,1440,2019-02-02 06:47:17
52596821,9343107,395,2019-02-02 06:51:48
52598415,148004,1550,2019-02-02 07:00:15
52597684,0,311,2019-02-02 08:43:47
52598414,19678,356,2019-02-02 09:29:32
52599109,9343420,550,2019-02-02 09:58:40
52601562,114277,2925,2019-02-02 10:07:47
52601561,253077,1185,2019-02-02 10:53:18
52601563,9343803,591,2019-02-02 11:27:20
52613181,0,300,2019-02-03 01:34:21
52613866,0,761,2019-02-03 02:22:42
52614480,8539144,350,2019-02-03 02:41:24
52614482,0,1090,2019-02-03 02:44:21
52614481,8174836,395,2019-02-03 02:46:10
52615151,6749361,1020,2019-02-03 03:05:57
52615919,199242,345,2019-02-03 03:29:10
52617726,7902583,650,2019-02-03 06:05:13
52617725,7599989,1295,2019-02-03 06:05:37
52619300,5231246,1440,2019-02-03 06:26:17
52618550,9345597,345,2019-02-03 07:32:15
52618551,2873736,845,2019-02-03 07:48:13
52619302,5833058,345,2019-02-03 07:48:49
52619301,7206326,345,2019-02-03 08:25:51
52622664,7286906,315,2019-02-03 10:23:09
52645821,16185,3243,2019-02-03 23:43:56
52645820,6646663,985,2019-02-04 01:14:49
52680514,1820287,845,2019-02-04 09:11:37
52682618,114277,1290,2019-02-04 09:48:45
52682617,8684804,845,2019-02-04 10:30:32
52682616,9359355,650,2019-02-04 10:32:00
52682620,8699781,345,2019-02-04 10:32:41
52682619,7924563,315,2019-02-04 10:37:08
53683884,46193,1725,2019-02-05 09:39:52
53741149,6060043,321,2019-02-05 10:01:59
53741145,0,1095,2019-02-05 10:20:26
53788354,0,765,2019-02-05 10:27:21
53934805,0,650,2019-02-05 12:42:50
56278522,9336105,871,2019-02-06 00:24:33
56280826,361125,4750,2019-02-06 04:16:40
56280827,18514,1145,2019-02-06 08:31:08
56282286,7221866,495,2019-02-06 09:30:01
56282888,148527,2315,2019-02-06 09:33:23
56303543,19880,761,2019-02-07 01:48:18
56303544,10405393,345,2019-02-07 02:10:54
56306688,39957,975,2019-02-07 07:11:33
56306689,7051313,401,2019-02-07 07:34:14
56307612,0,495,2019-02-07 09:06:20
56309505,9330749,599,2019-02-07 09:58:14
56310342,0,740,2019-02-07 10:44:23
56320937,68306,2440,2019-02-08 00:32:05
56322147,10414510,616,2019-02-08 01:51:42
56320938,6662128,725,2019-02-08 02:01:09
56322148,6576599,1450,2019-02-08 02:18:28
56321460,0,941,2019-02-08 02:51:19
56327063,16185,3868,2019-02-08 05:09:33
56327062,0,2490,2019-02-08 07:54:07
56328662,3794836,345,2019-02-08 09:56:46
56329321,8142443,345,2019-02-08 10:39:07
56331762,10415598,1562,2019-02-08 12:13:21
56343487,42816,900,2019-02-08 23:50:41
56360459,1828,1615,2019-02-09 05:03:06
56346490,59521,725,2019-02-09 07:46:38
56347132,1828,650,2019-02-09 08:16:48
56346489,10417390,2405,2019-02-09 08:55:23
56347741,0,2735,2019-02-09 09:44:47
56348373,103962,1755,2019-02-09 10:41:13
56350495,59521,1200,2019-02-09 11:01:54
56349637,5844198,1962,2019-02-09 11:16:44
56349636,1660625,851,2019-02-09 11:19:09
56349638,7266855,1345,2019-02-09 11:47:19
56361660,68306,2140,2019-02-09 23:43:56
56363435,10419081,653,2019-02-10 00:54:40
56363437,26296,1295,2019-02-10 01:15:26
56363436,7142812,345,2019-02-10 02:50:53
56363434,0,311,2019-02-10 03:10:41
56365045,10419299,395,2019-02-10 03:59:48
56365047,10419300,765,2019-02-10 04:24:42
56367715,9343420,890,2019-02-10 04:30:35
56367714,10419652,311,2019-02-10 05:03:43
56368026,7951377,311,2019-02-10 07:21:20
56369318,397268,1879,2019-02-10 07:26:47
56369319,397268,1381,2019-02-10 07:47:31
56369317,3794836,395,2019-02-10 08:44:03
56369316,135806,356,2019-02-10 08:44:16
56387280,472601,4245,2019-02-11 00:38:50
56389216,6921857,3340,2019-02-11 01:39:16
56389817,8095083,2259,2019-02-11 06:35:17
56390140,16185,2112,2019-02-11 08:18:03
56391442,0,345,2019-02-11 09:06:33
56392342,0,1116,2019-02-11 10:27:39
56392341,0,761,2019-02-11 10:35:20
56392340,76443,941,2019-02-11 10:51:02
56454488,0,311,2019-02-12 03:16:01
56516544,10463009,725,2019-02-12 03:49:21
56516545,0,270,2019-02-12 08:05:08
56605719,10463801,3085,2019-02-12 09:37:20
56605734,348537,1566,2019-02-12 09:52:33
56699397,0,845,2019-02-12 10:34:45
56699408,213476,1040,2019-02-12 10:37:43
56999983,0,395,2019-02-13 01:45:48
57027506,0,2900,2019-02-13 02:11:26
57028801,7647027,311,2019-02-13 09:51:40
57028798,10476611,345,2019-02-13 09:53:34
57029278,7425256,941,2019-02-13 10:22:09
57030876,10476819,845,2019-02-13 11:58:58
57104760,10415311,7600,2019-02-14 01:37:23
57257663,65160,5100,2019-02-14 03:30:55
57132281,7527708,761,2019-02-14 04:02:48
57257664,10532427,395,2019-02-14 07:25:59
57257662,0,851,2019-02-14 07:32:30
57351631,0,960,2019-02-14 08:45:57
57351634,10579827,395,2019-02-14 09:13:46
57389363,3776163,1047,2019-02-14 09:31:28
57389371,1674626,311,2019-02-14 09:58:02
57389367,1777144,311,2019-02-14 10:07:25
57389369,317634,666,2019-02-14 10:19:35
57389370,10597662,700,2019-02-14 10:20:49
57389368,4346373,300,2019-02-14 10:47:12
57390141,181143,621,2019-02-14 11:00:44
57390580,368987,1571,2019-02-14 11:58:33
57390581,0,311,2019-02-14 12:18:43
57390697,6808812,1035,2019-02-14 12:46:25
57496022,68306,2835,2019-02-14 23:57:34
57495090,6636194,395,2019-02-15 00:56:15
57498169,1699417,595,2019-02-15 03:16:20
57498175,10626944,891,2019-02-15 03:17:58
57689299,213576,1097,2019-02-15 05:44:59
57727466,216257,1170,2019-02-15 08:25:35
57727467,0,345,2019-02-15 08:26:10
57728989,714858,950,2019-02-15 08:34:30
57728988,10653782,2156,2019-02-15 09:31:23
57729597,69674,345,2019-02-15 10:21:41
57852288,10682476,536,2019-02-16 01:09:19
57852289,1760491,395,2019-02-16 02:15:03
57855369,7025164,356,2019-02-16 05:00:39
57856349,7532897,311,2019-02-16 05:34:01
57857274,0,1785,2019-02-16 07:54:59
57857276,7531991,395,2019-02-16 08:01:44
57857275,8543164,300,2019-02-16 08:07:03
57858332,7969115,395,2019-02-16 09:15:28
57868635,45269,270,2019-02-16 10:06:29
57869303,179344,345,2019-02-16 10:09:51
57868634,10416666,395,2019-02-16 10:35:01
57869304,0,311,2019-02-16 10:50:57
57871230,6722031,549,2019-02-16 12:15:38
57871379,8540225,585,2019-02-16 12:45:17
57988854,68306,4525,2019-02-16 23:41:56
57990019,1872439,740,2019-02-17 02:14:48
57990020,44416,653,2019-02-17 02:45:43
57990864,325035,1595,2019-02-17 03:09:31
57995831,7438717,1535,2019-02-17 05:15:40
57996131,10693211,395,2019-02-17 05:22:27
57996133,0,395,2019-02-17 06:19:53
57996132,129991,553,2019-02-17 06:20:15
57997076,0,1185,2019-02-17 07:40:32
57998223,31985,845,2019-02-17 08:52:55
57998221,1776828,1166,2019-02-17 08:56:42
57998222,10693460,1440,2019-02-17 09:02:11
57999601,111617,3180,2019-02-17 09:24:53
